Timestamp,is_release,is_landing,in_flight,jump_index,sum,sum_top,sum_bottom,cleaned_sum,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80
2025-04-14 23:35:02.774000+00:00,False,False,False,-1,21.479999999999997,3.48,17.999999999999996,22.279999999999998,-0.48,0,1.0,0,-0.36,-0.4,0,0.24,0,-0.44000000000000006,-0.44000000000000006,0,1.2,0,0,0,-0.27999999999999997,0.04,0.52,-0.48,-0.52,0.2,1.64,-0.27999999999999997,-0.2,-0.24,-0.32,0.8,0.8800000000000001,-0.48,-0.12,0.12,1.8399999999999999,-0.4,-0.24,-0.4,-0.32,0.6,1.24,-0.48,0,-0.6,1.1199999999999999,-0.24,0,0,-0.48,-0.12,0.6799999999999999,0,0,-0.76,3.8,0,0,0,0.24,0.6,1.4,0,-0.08,-1.04,0.8,0,0,-0.16,0,-0.72,-0.08,-0.12,1.2,0.64,6.6,0,0,0.72,0.6,1.1199999999999999,2.4,1.3199999999999998,-0.48,0,1.0,0,-0.36,-0.4,0,0.24,0,-0.44000000000000006,-0.44000000000000006,0,1.2,0,0,0,-0.27999999999999997,0.04,0.52,-0.48,-0.52,0.2,1.64,-0.27999999999999997,-0.2,-0.24,-0.32,0.8,0.8800000000000001,-0.48,-0.12,0.12,1.8399999999999999,-0.4,-0.24,-0.4,-0.32,0.6,1.24,-0.48,0,-0.6,1.1199999999999999,-0.24,0,0,-0.48,-0.12,0.6799999999999999,0,0,-0.76,3.8,0,0,0,0.24,0.6,1.4,0,-0.08,-1.04,0.8,0,0,-0.16,0,-0.72,-0.08,-0.12,1.2,0.64,6.6,0,0,0.72,0.6,1.1199999999999999,2.4,1.3199999999999998
2025-04-14 23:35:02.811000+00:00,False,False,False,-1,28.92,3.9600000000000004,24.96,28.480000000000004,-0.52,0,1.04,0,-0.4,-0.4,0,0.27999999999999997,0,-0.48,-0.48,0,1.3199999999999998,0,0,0,-0.32,0.12,0.64,-0.52,-0.5599999999999999,0.24,1.72,-0.32,-0.2,-0.27999999999999997,-0.36,0.8400000000000001,1.0,-0.52,-0.2,0.16,1.92,-0.4,-0.24,-0.4,-0.36,0.64,1.4,-0.52,0,-0.64,1.2,-0.24,0,0,-0.52,-0.0,1.0,0,0,-0.64,4.32,0,0,0,0.32,0.9199999999999999,1.8800000000000001,0,-0.04,-1.08,0.8400000000000001,0,0,-0.16,0,-0.64,0.16,-0.12,1.4,1.1199999999999999,7.68,0,0,0.8400000000000001,0.76,1.64,3.2,1.44,-0.52,0,1.04,0,-0.4,-0.4,0,0.27999999999999997,0,-0.48,-0.48,0,1.3199999999999998,0,0,0,-0.32,0.12,0.64,-0.52,-0.5599999999999999,0.24,1.72,-0.32,-0.2,-0.27999999999999997,-0.36,0.8400000000000001,1.0,-0.52,-0.2,0.16,1.92,-0.4,-0.24,-0.4,-0.36,0.64,1.4,-0.52,0,-0.64,1.2,-0.24,0,0,-0.52,-0.0,1.0,0,0,-0.64,4.32,0,0,0,0.32,0.9199999999999999,1.8800000000000001,0,-0.04,-1.08,0.8400000000000001,0,0,-0.16,0,-0.64,0.16,-0.12,1.4,1.1199999999999999,7.68,0,0,0.8400000000000001,0.76,1.64,3.2,1.44
2025-04-14 23:35:02.901000+00:00,False,False,False,-1,36.68000000000001,4.560000000000001,32.120000000000005,35.16000000000001,-0.5599999999999999,0,1.08,0,-0.4,-0.4,0,0.32,0,-0.52,-0.52,0,1.4,0,0,0,-0.36,0.2,0.8,-0.5599999999999999,-0.6,0.27999999999999997,1.7600000000000002,-0.36,-0.24,-0.32,-0.4,0.96,1.2,-0.6,-0.27999999999999997,0.2,1.9600000000000002,-0.4,-0.27999999999999997,-0.4,-0.4,0.72,1.6,-0.5599999999999999,0,-0.72,1.16,-0.16,0,0,-0.5599999999999999,0.2,1.3199999999999998,0,0,-0.5599999999999999,4.6,0,0,0,0.36,1.48,2.56,0,-0.0,-1.1199999999999999,0.8800000000000001,0,0,-0.12,0,-0.44000000000000006,0.44000000000000006,-0.12,1.64,1.52,8.24,0,0,0.9199999999999999,0.8800000000000001,2.6,4.279999999999999,1.56,-0.5599999999999999,0,1.08,0,-0.4,-0.4,0,0.32,0,-0.52,-0.52,0,1.4,0,0,0,-0.36,0.2,0.8,-0.5599999999999999,-0.6,0.27999999999999997,1.7600000000000002,-0.36,-0.24,-0.32,-0.4,0.96,1.2,-0.6,-0.27999999999999997,0.2,1.9600000000000002,-0.4,-0.27999999999999997,-0.4,-0.4,0.72,1.6,-0.5599999999999999,0,-0.72,1.16,-0.16,0,0,-0.5599999999999999,0.2,1.3199999999999998,0,0,-0.5599999999999999,4.6,0,0,0,0.36,1.48,2.56,0,-0.0,-1.1199999999999999,0.8800000000000001,0,0,-0.12,0,-0.44000000000000006,0.44000000000000006,-0.12,1.64,1.52,8.24,0,0,0.9199999999999999,0.8800000000000001,2.6,4.279999999999999,1.56
2025-04-14 23:35:02.902000+00:00,False,False,False,-1,42.080000000000005,5.04,37.040000000000006,39.480000000000004,-0.64,0,1.1199999999999999,0,-0.44000000000000006,-0.4,0,0.44000000000000006,0,-0.5599999999999999,-0.5599999999999999,0,1.44,0,0,0,-0.4,0.32,0.8800000000000001,-0.6,-0.64,0.32,1.8,-0.4,-0.24,-0.36,-0.4,1.08,1.24,-0.64,-0.32,0.24,2.0,-0.4,-0.32,-0.4,-0.4,0.9199999999999999,1.64,-0.6,0,-0.76,1.1199999999999999,-0.12,0,0,-0.5599999999999999,0.48,1.44,0,0,-0.6,4.5600000000000005,0,0,0,0.36,2.08,2.88,0,0.12,-1.1199999999999999,0.9199999999999999,0,0,-0.08,0,-0.16,0.6799999999999999,-0.04,1.7600000000000002,1.72,8.28,0,0,1.0,0.96,3.5200000000000005,4.76,1.56,-0.64,0,1.1199999999999999,0,-0.44000000000000006,-0.4,0,0.44000000000000006,0,-0.5599999999999999,-0.5599999999999999,0,1.44,0,0,0,-0.4,0.32,0.8800000000000001,-0.6,-0.64,0.32,1.8,-0.4,-0.24,-0.36,-0.4,1.08,1.24,-0.64,-0.32,0.24,2.0,-0.4,-0.32,-0.4,-0.4,0.9199999999999999,1.64,-0.6,0,-0.76,1.1199999999999999,-0.12,0,0,-0.5599999999999999,0.48,1.44,0,0,-0.6,4.5600000000000005,0,0,0,0.36,2.08,2.88,0,0.12,-1.1199999999999999,0.9199999999999999,0,0,-0.08,0,-0.16,0.6799999999999999,-0.04,1.7600000000000002,1.72,8.28,0,0,1.0,0.96,3.5200000000000005,4.76,1.56
2025-04-14 23:35:02.922000+00:00,False,False,False,-1,45.32,5.8,39.52,42.0,-0.6799999999999999,0,1.16,0,-0.44000000000000006,-0.4,0,0.5599999999999999,0,-0.5599999999999999,-0.6,0,1.48,0,0,0,-0.4,0.48,0.96,-0.6,-0.6799999999999999,0.36,1.8399999999999999,-0.4,-0.24,-0.4,-0.4,1.2,1.28,-0.6799999999999999,-0.4,0.27999999999999997,2.0,-0.4,-0.32,-0.4,-0.4,1.08,1.72,-0.6,0,-0.76,0.96,-0.12,0,0,-0.52,0.76,1.6,0,0,-0.6,4.04,0,0,0,0.4,2.68,3.2,0,0.2,-1.04,0.8400000000000001,0,0,-0.08,0,0.08,0.8800000000000001,0.04,1.8,1.72,7.4,0,0,1.04,0.96,4.32,5.2,1.6,-0.6799999999999999,0,1.16,0,-0.44000000000000006,-0.4,0,0.5599999999999999,0,-0.5599999999999999,-0.6,0,1.48,0,0,0,-0.4,0.48,0.96,-0.6,-0.6799999999999999,0.36,1.8399999999999999,-0.4,-0.24,-0.4,-0.4,1.2,1.28,-0.6799999999999999,-0.4,0.27999999999999997,2.0,-0.4,-0.32,-0.4,-0.4,1.08,1.72,-0.6,0,-0.76,0.96,-0.12,0,0,-0.52,0.76,1.6,0,0,-0.6,4.04,0,0,0,0.4,2.68,3.2,0,0.2,-1.04,0.8400000000000001,0,0,-0.08,0,0.08,0.8800000000000001,0.04,1.8,1.72,7.4,0,0,1.04,0.96,4.32,5.2,1.6
2025-04-14 23:35:02.940000+00:00,False,False,False,-1,46.12,6.119999999999999,39.99999999999999,42.4,-0.6799999999999999,0,1.16,0,-0.44000000000000006,-0.4,0,0.64,0,-0.5599999999999999,-0.6,0,1.4,0,0,0,-0.4,0.6,1.08,-0.6,-0.72,0.32,1.7600000000000002,-0.36,-0.27999999999999997,-0.36,-0.4,1.28,1.4,-0.72,-0.44000000000000006,0.24,1.8800000000000001,-0.36,-0.36,-0.4,-0.4,1.2,1.8399999999999999,-0.6,0,-0.76,0.72,-0.08,0,0,-0.48,0.96,1.8,0,0,-0.6799999999999999,3.04,0,0,0,0.4,3.16,3.6,0,0.27999999999999997,-0.8800000000000001,0.6,0,0,-0.04,0,0.27999999999999997,1.1199999999999999,0.04,1.8399999999999999,1.6,5.96,0,0,1.0,0.9199999999999999,5.0,5.8,1.48,-0.6799999999999999,0,1.16,0,-0.44000000000000006,-0.4,0,0.64,0,-0.5599999999999999,-0.6,0,1.4,0,0,0,-0.4,0.6,1.08,-0.6,-0.72,0.32,1.7600000000000002,-0.36,-0.27999999999999997,-0.36,-0.4,1.28,1.4,-0.72,-0.44000000000000006,0.24,1.8800000000000001,-0.36,-0.36,-0.4,-0.4,1.2,1.8399999999999999,-0.6,0,-0.76,0.72,-0.08,0,0,-0.48,0.96,1.8,0,0,-0.6799999999999999,3.04,0,0,0,0.4,3.16,3.6,0,0.27999999999999997,-0.8800000000000001,0.6,0,0,-0.04,0,0.27999999999999997,1.1199999999999999,0.04,1.8399999999999999,1.6,5.96,0,0,1.0,0.9199999999999999,5.0,5.8,1.48
2025-04-14 23:35:02.960000+00:00,False,False,False,-1,45.279999999999994,6.12,39.160000000000004,41.72,-0.72,0,0.96,0,-0.44000000000000006,-0.4,0,0.76,0,-0.52,-0.64,0,1.1199999999999999,0,0,0,-0.4,0.72,1.28,-0.6,-0.76,0.2,1.48,-0.32,-0.27999999999999997,-0.32,-0.4,1.44,1.6,-0.72,-0.44000000000000006,0.08,1.52,-0.32,-0.36,-0.4,-0.4,1.4,2.08,-0.5599999999999999,0,-0.76,0.24,-0.08,0,0,-0.44000000000000006,1.24,2.0,0,0,-0.8,1.92,0,0,0,0.36,3.7600000000000002,4.0,0,0.36,-0.6799999999999999,0.32,0,0,-0.0,0,0.5599999999999999,1.4,0.08,1.8399999999999999,1.3199999999999998,4.32,0,0,0.9199999999999999,0.8400000000000001,5.8,6.24,1.3199999999999998,-0.72,0,0.96,0,-0.44000000000000006,-0.4,0,0.76,0,-0.52,-0.64,0,1.1199999999999999,0,0,0,-0.4,0.72,1.28,-0.6,-0.76,0.2,1.48,-0.32,-0.27999999999999997,-0.32,-0.4,1.44,1.6,-0.72,-0.44000000000000006,0.08,1.52,-0.32,-0.36,-0.4,-0.4,1.4,2.08,-0.5599999999999999,0,-0.76,0.24,-0.08,0,0,-0.44000000000000006,1.24,2.0,0,0,-0.8,1.92,0,0,0,0.36,3.7600000000000002,4.0,0,0.36,-0.6799999999999999,0.32,0,0,-0.0,0,0.5599999999999999,1.4,0.08,1.8399999999999999,1.3199999999999998,4.32,0,0,0.9199999999999999,0.8400000000000001,5.8,6.24,1.3199999999999998
2025-04-14 23:35:02.961000+00:00,False,False,False,-1,43.160000000000004,5.920000000000002,37.239999999999995,39.959999999999994,-0.76,0,0.76,0,-0.44000000000000006,-0.4,0,0.9199999999999999,0,-0.52,-0.64,0,0.8800000000000001,0,0,0,-0.4,0.8400000000000001,1.4,-0.6,-0.8,0.08,1.2,-0.27999999999999997,-0.24,-0.27999999999999997,-0.4,1.56,1.72,-0.6799999999999999,-0.44000000000000006,-0.08,1.2,-0.27999999999999997,-0.32,-0.44000000000000006,-0.4,1.6,2.2399999999999998,-0.52,0,-0.6799999999999999,-0.12,-0.16,0,0,-0.4,1.44,2.2,0,0,-0.8800000000000001,0.9199999999999999,0,0,0,0.32,4.12,4.2,0,0.4,-0.48,0.04,0,0,-0.0,0,0.76,1.6,0.12,1.72,1.04,2.88,0,0,0.8400000000000001,0.76,6.24,6.44,1.16,-0.76,0,0.76,0,-0.44000000000000006,-0.4,0,0.9199999999999999,0,-0.52,-0.64,0,0.8800000000000001,0,0,0,-0.4,0.8400000000000001,1.4,-0.6,-0.8,0.08,1.2,-0.27999999999999997,-0.24,-0.27999999999999997,-0.4,1.56,1.72,-0.6799999999999999,-0.44000000000000006,-0.08,1.2,-0.27999999999999997,-0.32,-0.44000000000000006,-0.4,1.6,2.2399999999999998,-0.52,0,-0.6799999999999999,-0.12,-0.16,0,0,-0.4,1.44,2.2,0,0,-0.8800000000000001,0.9199999999999999,0,0,0,0.32,4.12,4.2,0,0.4,-0.48,0.04,0,0,-0.0,0,0.76,1.6,0.12,1.72,1.04,2.88,0,0,0.8400000000000001,0.76,6.24,6.44,1.16
2025-04-14 23:35:02.998000+00:00,False,False,False,-1,40.720000000000006,5.52,35.2,38.0,-0.76,0,0.5599999999999999,0,-0.4,-0.4,0,1.0,0,-0.52,-0.6799999999999999,0,0.64,0,0,0,-0.4,0.96,1.48,-0.6,-0.8,-0.08,0.9199999999999999,-0.24,-0.24,-0.24,-0.4,1.64,1.8399999999999999,-0.6799999999999999,-0.44000000000000006,-0.2,0.8800000000000001,-0.24,-0.27999999999999997,-0.44000000000000006,-0.4,1.72,2.4,-0.48,0,-0.64,-0.48,-0.2,0,0,-0.4,1.56,2.3600000000000003,0,0,-0.8800000000000001,0.12,0,0,0,0.27999999999999997,4.36,4.36,0,0.44000000000000006,-0.27999999999999997,-0.24,0,0,-0.0,0,0.96,1.6800000000000002,0.16,1.6,0.8800000000000001,1.7600000000000002,0,0,0.72,0.6799999999999999,6.56,6.5200000000000005,1.0,-0.76,0,0.5599999999999999,0,-0.4,-0.4,0,1.0,0,-0.52,-0.6799999999999999,0,0.64,0,0,0,-0.4,0.96,1.48,-0.6,-0.8,-0.08,0.9199999999999999,-0.24,-0.24,-0.24,-0.4,1.64,1.8399999999999999,-0.6799999999999999,-0.44000000000000006,-0.2,0.8800000000000001,-0.24,-0.27999999999999997,-0.44000000000000006,-0.4,1.72,2.4,-0.48,0,-0.64,-0.48,-0.2,0,0,-0.4,1.56,2.3600000000000003,0,0,-0.8800000000000001,0.12,0,0,0,0.27999999999999997,4.36,4.36,0,0.44000000000000006,-0.27999999999999997,-0.24,0,0,-0.0,0,0.96,1.6800000000000002,0.16,1.6,0.8800000000000001,1.7600000000000002,0,0,0.72,0.6799999999999999,6.56,6.5200000000000005,1.0
2025-04-14 23:35:02.999000+00:00,False,False,False,-1,39.640000000000015,5.239999999999999,34.40000000000001,37.36000000000001,-0.76,0,0.36,0,-0.4,-0.44000000000000006,0,1.08,0,-0.5599999999999999,-0.64,0,0.4,0,0,0,-0.4,1.04,1.56,-0.6,-0.8,-0.24,0.64,-0.16,-0.24,-0.2,-0.4,1.72,1.9600000000000002,-0.64,-0.4,-0.32,0.5599999999999999,-0.2,-0.24,-0.44000000000000006,-0.36,1.8399999999999999,2.56,-0.44000000000000006,0,-0.6,-0.76,-0.2,0,0,-0.4,1.72,2.48,0,0,-0.8,-0.32,0,0,0,0.24,4.6,4.4,0,0.48,-0.12,-0.4,0,0,-0.0,0,1.1199999999999999,1.7600000000000002,0.16,1.52,0.8400000000000001,1.28,0,0,0.64,0.6,6.840000000000001,6.56,0.8800000000000001,-0.76,0,0.36,0,-0.4,-0.44000000000000006,0,1.08,0,-0.5599999999999999,-0.64,0,0.4,0,0,0,-0.4,1.04,1.56,-0.6,-0.8,-0.24,0.64,-0.16,-0.24,-0.2,-0.4,1.72,1.9600000000000002,-0.64,-0.4,-0.32,0.5599999999999999,-0.2,-0.24,-0.44000000000000006,-0.36,1.8399999999999999,2.56,-0.44000000000000006,0,-0.6,-0.76,-0.2,0,0,-0.4,1.72,2.48,0,0,-0.8,-0.32,0,0,0,0.24,4.6,4.4,0,0.48,-0.12,-0.4,0,0,-0.0,0,1.1199999999999999,1.7600000000000002,0.16,1.52,0.8400000000000001,1.28,0,0,0.64,0.6,6.840000000000001,6.56,0.8800000000000001
2025-04-14 23:35:03.018000+00:00,False,False,False,-1,39.63999999999999,5.16,34.48,37.64,-0.8,0,0.2,0,-0.4,-0.44000000000000006,0,1.16,0,-0.52,-0.64,0,0.24,0,0,0,-0.4,1.1199999999999999,1.6,-0.6,-0.8,-0.32,0.44000000000000006,-0.12,-0.2,-0.2,-0.4,1.8399999999999999,2.04,-0.6,-0.44000000000000006,-0.4,0.27999999999999997,-0.2,-0.2,-0.44000000000000006,-0.36,1.9600000000000002,2.68,-0.4,0,-0.52,-0.9199999999999999,-0.27999999999999997,0,0,-0.4,1.8800000000000001,2.56,0,0,-0.72,-0.44000000000000006,0,0,0,0.16,4.8,4.4399999999999995,0,0.52,-0.0,-0.44000000000000006,0,0,-0.0,0,1.24,1.8,0.2,1.48,0.8,1.1199999999999999,0,0,0.6,0.5599999999999999,7.159999999999999,6.6,0.76,-0.8,0,0.2,0,-0.4,-0.44000000000000006,0,1.16,0,-0.52,-0.64,0,0.24,0,0,0,-0.4,1.1199999999999999,1.6,-0.6,-0.8,-0.32,0.44000000000000006,-0.12,-0.2,-0.2,-0.4,1.8399999999999999,2.04,-0.6,-0.44000000000000006,-0.4,0.27999999999999997,-0.2,-0.2,-0.44000000000000006,-0.36,1.9600000000000002,2.68,-0.4,0,-0.52,-0.9199999999999999,-0.27999999999999997,0,0,-0.4,1.8800000000000001,2.56,0,0,-0.72,-0.44000000000000006,0,0,0,0.16,4.8,4.4399999999999995,0,0.52,-0.0,-0.44000000000000006,0,0,-0.0,0,1.24,1.8,0.2,1.48,0.8,1.1199999999999999,0,0,0.6,0.5599999999999999,7.159999999999999,6.6,0.76
2025-04-14 23:35:03.019000+00:00,False,False,False,-1,40.12,5.159999999999999,34.96,38.199999999999996,-0.8,0,0.16,0,-0.4,-0.44000000000000006,0,1.2,0,-0.52,-0.64,0,0.2,0,0,0,-0.4,1.16,1.64,-0.6,-0.8,-0.36,0.36,-0.08,-0.2,-0.2,-0.4,1.8800000000000001,2.04,-0.6,-0.44000000000000006,-0.44000000000000006,0.24,-0.2,-0.2,-0.44000000000000006,-0.36,2.04,2.7199999999999998,-0.4,0,-0.48,-0.8800000000000001,-0.32,0,0,-0.4,1.92,2.6,0,0,-0.6799999999999999,-0.36,0,0,0,0.12,4.84,4.4399999999999995,0,0.5599999999999999,-0.0,-0.4,0,0,-0.0,0,1.3199999999999998,1.8,0.2,1.48,0.8,1.16,0,0,0.6,0.52,7.279999999999999,6.6,0.76,-0.8,0,0.16,0,-0.4,-0.44000000000000006,0,1.2,0,-0.52,-0.64,0,0.2,0,0,0,-0.4,1.16,1.64,-0.6,-0.8,-0.36,0.36,-0.08,-0.2,-0.2,-0.4,1.8800000000000001,2.04,-0.6,-0.44000000000000006,-0.44000000000000006,0.24,-0.2,-0.2,-0.44000000000000006,-0.36,2.04,2.7199999999999998,-0.4,0,-0.48,-0.8800000000000001,-0.32,0,0,-0.4,1.92,2.6,0,0,-0.6799999999999999,-0.36,0,0,0,0.12,4.84,4.4399999999999995,0,0.5599999999999999,-0.0,-0.4,0,0,-0.0,0,1.3199999999999998,1.8,0.2,1.48,0.8,1.16,0,0,0.6,0.52,7.279999999999999,6.6,0.76
2025-04-14 23:35:03.056000+00:00,False,False,False,-1,40.6,5.32,35.28,38.440000000000005,-0.8,0,0.12,0,-0.4,-0.44000000000000006,0,1.2,0,-0.48,-0.64,0,0.16,0,0,0,-0.4,1.2,1.6800000000000002,-0.5599999999999999,-0.8,-0.4,0.36,-0.04,-0.2,-0.2,-0.4,1.92,2.04,-0.6,-0.44000000000000006,-0.48,0.16,-0.24,-0.2,-0.4,-0.36,2.08,2.7600000000000002,-0.4,0,-0.52,-0.8800000000000001,-0.32,0,0,-0.4,1.9600000000000002,2.6,0,0,-0.64,-0.36,0,0,0,0.08,4.84,4.4799999999999995,0,0.6,0.04,-0.4,0,0,-0.04,0,1.3599999999999999,1.8,0.24,1.48,0.8,1.2,0,0,0.6,0.52,7.279999999999999,6.6,0.72,-0.8,0,0.12,0,-0.4,-0.44000000000000006,0,1.2,0,-0.48,-0.64,0,0.16,0,0,0,-0.4,1.2,1.6800000000000002,-0.5599999999999999,-0.8,-0.4,0.36,-0.04,-0.2,-0.2,-0.4,1.92,2.04,-0.6,-0.44000000000000006,-0.48,0.16,-0.24,-0.2,-0.4,-0.36,2.08,2.7600000000000002,-0.4,0,-0.52,-0.8800000000000001,-0.32,0,0,-0.4,1.9600000000000002,2.6,0,0,-0.64,-0.36,0,0,0,0.08,4.84,4.4799999999999995,0,0.6,0.04,-0.4,0,0,-0.04,0,1.3599999999999999,1.8,0.24,1.48,0.8,1.2,0,0,0.6,0.52,7.279999999999999,6.6,0.72
2025-04-14 23:35:03.079000+00:00,False,False,False,-1,40.519999999999996,5.359999999999999,35.16,38.44,-0.8,0,0.08,0,-0.4,-0.44000000000000006,0,1.2,0,-0.44000000000000006,-0.6,0,0.12,0,0,0,-0.4,1.2,1.72,-0.5599999999999999,-0.8,-0.4,0.32,-0.04,-0.2,-0.2,-0.4,1.9600000000000002,2.08,-0.6,-0.44000000000000006,-0.52,0.08,-0.27999999999999997,-0.2,-0.4,-0.36,2.12,2.8,-0.4,0,-0.48,-0.8800000000000001,-0.36,0,0,-0.4,1.9600000000000002,2.6,0,0,-0.6,-0.32,0,0,0,0.04,4.84,4.4399999999999995,0,0.6,0.04,-0.4,0,0,-0.08,0,1.3599999999999999,1.8,0.24,1.48,0.8,1.24,0,0,0.6,0.52,7.279999999999999,6.6,0.72,-0.8,0,0.08,0,-0.4,-0.44000000000000006,0,1.2,0,-0.44000000000000006,-0.6,0,0.12,0,0,0,-0.4,1.2,1.72,-0.5599999999999999,-0.8,-0.4,0.32,-0.04,-0.2,-0.2,-0.4,1.9600000000000002,2.08,-0.6,-0.44000000000000006,-0.52,0.08,-0.27999999999999997,-0.2,-0.4,-0.36,2.12,2.8,-0.4,0,-0.48,-0.8800000000000001,-0.36,0,0,-0.4,1.9600000000000002,2.6,0,0,-0.6,-0.32,0,0,0,0.04,4.84,4.4399999999999995,0,0.6,0.04,-0.4,0,0,-0.08,0,1.3599999999999999,1.8,0.24,1.48,0.8,1.24,0,0,0.6,0.52,7.279999999999999,6.6,0.72
2025-04-14 23:35:03.116000+00:00,False,False,False,-1,40.68000000000001,5.24,35.44,38.48,-0.8,0,0.04,0,-0.4,-0.4,0,1.2,0,-0.4,-0.6,0,0.08,0,0,0,-0.4,1.2,1.7600000000000002,-0.5599999999999999,-0.8,-0.4,0.27999999999999997,-0.08,-0.24,-0.2,-0.4,2.0,2.12,-0.6,-0.44000000000000006,-0.5599999999999999,0.04,-0.32,-0.24,-0.4,-0.4,2.16,2.84,-0.4,0,-0.44000000000000006,-0.8400000000000001,-0.4,0,0,-0.4,1.9600000000000002,2.6399999999999997,0,0,-0.6,-0.27999999999999997,0,0,0,-0.0,4.8,4.4399999999999995,0,0.6,0.08,-0.4,0,0,-0.08,0,1.3599999999999999,1.8399999999999999,0.27999999999999997,1.48,0.8,1.24,0,0,0.6,0.52,7.32,6.6,0.6799999999999999,-0.8,0,0.04,0,-0.4,-0.4,0,1.2,0,-0.4,-0.6,0,0.08,0,0,0,-0.4,1.2,1.7600000000000002,-0.5599999999999999,-0.8,-0.4,0.27999999999999997,-0.08,-0.24,-0.2,-0.4,2.0,2.12,-0.6,-0.44000000000000006,-0.5599999999999999,0.04,-0.32,-0.24,-0.4,-0.4,2.16,2.84,-0.4,0,-0.44000000000000006,-0.8400000000000001,-0.4,0,0,-0.4,1.9600000000000002,2.6399999999999997,0,0,-0.6,-0.27999999999999997,0,0,0,-0.0,4.8,4.4399999999999995,0,0.6,0.08,-0.4,0,0,-0.08,0,1.3599999999999999,1.8399999999999999,0.27999999999999997,1.48,0.8,1.24,0,0,0.6,0.52,7.32,6.6,0.6799999999999999
2025-04-14 23:35:03.131000+00:00,False,False,False,-1,40.72000000000001,5.08,35.64,38.56,-0.8,0,-0.0,0,-0.4,-0.4,0,1.2,0,-0.4,-0.6,0,0.04,0,0,0,-0.4,1.2,1.8,-0.5599999999999999,-0.76,-0.4,0.24,-0.12,-0.24,-0.2,-0.4,2.0,2.12,-0.6,-0.4,-0.6,-0.0,-0.36,-0.27999999999999997,-0.4,-0.4,2.2,2.88,-0.4,0,-0.44000000000000006,-0.8400000000000001,-0.4,0,0,-0.4,1.9600000000000002,2.68,0,0,-0.6,-0.24,0,0,0,-0.0,4.8,4.4799999999999995,0,0.6,0.12,-0.4,0,0,-0.08,0,1.44,1.8800000000000001,0.27999999999999997,1.44,0.8,1.24,0,0,0.6,0.48,7.32,6.6,0.6799999999999999,-0.8,0,-0.0,0,-0.4,-0.4,0,1.2,0,-0.4,-0.6,0,0.04,0,0,0,-0.4,1.2,1.8,-0.5599999999999999,-0.76,-0.4,0.24,-0.12,-0.24,-0.2,-0.4,2.0,2.12,-0.6,-0.4,-0.6,-0.0,-0.36,-0.27999999999999997,-0.4,-0.4,2.2,2.88,-0.4,0,-0.44000000000000006,-0.8400000000000001,-0.4,0,0,-0.4,1.9600000000000002,2.68,0,0,-0.6,-0.24,0,0,0,-0.0,4.8,4.4799999999999995,0,0.6,0.12,-0.4,0,0,-0.08,0,1.44,1.8800000000000001,0.27999999999999997,1.44,0.8,1.24,0,0,0.6,0.48,7.32,6.6,0.6799999999999999
