Timestamp,is_release,is_landing,in_flight,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80
2025-04-14 23:34:54.393000+00:00,False,False,False,-0.96,-0.2,2.96,-0.4,-0.44000000000000006,-0.44000000000000006,-0.27999999999999997,2.44,1.6800000000000002,-0.6799999999999999,-0.6,-0.32,3.08,-0.6799999999999999,-0.2,-0.08,-0.27999999999999997,2.68,1.92,-0.4,1.52,0.44000000000000006,6.959999999999999,0.6799999999999999,1.1199999999999999,0.9199999999999999,0.96,7.720000000000001,5.36,1.3199999999999998,1.1199999999999999,0.44000000000000006,9.120000000000001,0.12,0.52,0.6,1.0,10.879999999999999,10.559999999999999,1.4,0.8,1.0,11.52,1.2,0.8,0.36,0.6,12.0,7.959999999999999,1.0,-0.76,-0.2,5.64,-0.52,0.16,-0.27999999999999997,-0.4,5.16,2.6,-0.4,-0.5599999999999999,-0.16,7.92,-0.2,-0.27999999999999997,-1.0,-0.6,7.840000000000001,4.88,-0.48,-1.24,-0.36,5.5600000000000005,-0.8,-0.36,-0.8,-0.9199999999999999,4.720000000000001,2.7199999999999998,-0.96
2025-04-14 23:34:54.394000+00:00,False,False,False,-0.9199999999999999,-0.2,2.7199999999999998,-0.4,-0.44000000000000006,-0.48,-0.27999999999999997,2.48,1.72,-0.64,-0.5599999999999999,-0.27999999999999997,2.8,-0.64,-0.16,-0.08,-0.27999999999999997,2.7199999999999998,1.92,-0.4,1.48,0.36,5.92,0.64,1.08,0.8800000000000001,0.8800000000000001,7.640000000000001,5.32,1.28,1.1199999999999999,0.44000000000000006,7.92,0.12,0.52,0.6,1.0,11.2,10.68,1.4,0.8,1.0,10.36,1.16,0.76,0.36,0.5599999999999999,12.28,8.08,1.0,-0.72,-0.16,5.12,-0.48,0.16,-0.27999999999999997,-0.4,5.279999999999999,2.7199999999999998,-0.4,-0.5599999999999999,-0.12,7.0,-0.2,-0.27999999999999997,-1.0,-0.6,8.08,5.0,-0.52,-1.24,-0.32,5.08,-0.72,-0.36,-0.8,-0.8800000000000001,4.84,2.8,-0.96
2025-04-14 23:34:54.466000+00:00,False,False,False,-0.8800000000000001,-0.2,2.48,-0.4,-0.44000000000000006,-0.44000000000000006,-0.27999999999999997,2.52,1.7600000000000002,-0.64,-0.52,-0.24,2.48,-0.6,-0.12,-0.08,-0.32,2.7600000000000002,1.92,-0.4,1.44,0.27999999999999997,5.0,0.6,1.04,0.8400000000000001,0.8400000000000001,7.44,5.24,1.2,1.08,0.32,6.6,0.12,0.52,0.6,0.96,11.36,10.76,1.3599999999999999,0.8,0.96,9.0,1.08,0.72,0.36,0.52,12.440000000000001,8.16,1.0,-0.6799999999999999,-0.08,4.5200000000000005,-0.44000000000000006,0.2,-0.27999999999999997,-0.4,5.4,2.84,-0.36,-0.52,-0.08,5.92,-0.2,-0.24,-1.0,-0.6,8.24,5.08,-0.48,-1.16,-0.24,4.4799999999999995,-0.6799999999999999,-0.32,-0.8,-0.8400000000000001,4.96,2.92,-0.96
2025-04-14 23:34:54.503000+00:00,False,False,False,-0.8400000000000001,-0.2,2.12,-0.4,-0.44000000000000006,-0.44000000000000006,-0.24,2.56,1.8399999999999999,-0.64,-0.52,-0.24,2.0,-0.52,-0.08,-0.04,-0.36,2.8,1.9600000000000002,-0.4,1.3599999999999999,0.2,4.16,0.6799999999999999,1.0,0.8,0.8,7.159999999999999,5.12,1.1199999999999999,1.04,0.16,5.16,0.16,0.52,0.5599999999999999,0.8800000000000001,11.24,10.72,1.3199999999999998,0.8,0.96,7.279999999999999,0.9199999999999999,0.6799999999999999,0.32,0.48,12.52,8.120000000000001,0.96,-0.64,0.04,3.88,-0.4,0.24,-0.27999999999999997,-0.4,5.4799999999999995,2.92,-0.32,-0.48,-0.0,4.8,-0.24,-0.2,-1.0,-0.6,8.28,5.16,-0.48,-1.1199999999999999,-0.12,3.88,-0.6799999999999999,-0.24,-0.8,-0.8,5.0,3.0,-0.9199999999999999
2025-04-14 23:34:54.540000+00:00,False,False,False,-0.8800000000000001,-0.16,1.92,-0.36,-0.44000000000000006,-0.44000000000000006,-0.24,2.6,1.8800000000000001,-0.6,-0.52,-0.32,1.8,-0.48,-0.08,-0.0,-0.36,2.8,2.0,-0.4,1.3599999999999999,0.08,3.96,0.72,1.04,0.8,0.8400000000000001,7.12,5.2,1.16,1.0,-0.04,4.68,0.08,0.48,0.5599999999999999,0.8800000000000001,11.16,10.68,1.3199999999999998,0.76,1.0,6.5200000000000005,0.8,0.64,0.27999999999999997,0.4,12.440000000000001,8.08,0.9199999999999999,-0.6,0.2,3.7600000000000002,-0.44000000000000006,0.16,-0.27999999999999997,-0.44000000000000006,5.4,2.88,-0.32,-0.48,0.12,4.4799999999999995,-0.32,-0.24,-1.04,-0.64,8.2,5.12,-0.48,-1.1199999999999999,0.04,3.8,-0.72,-0.27999999999999997,-0.8400000000000001,-0.8400000000000001,4.96,3.0,-0.96
2025-04-14 23:34:54.541000+00:00,False,False,False,-0.8800000000000001,-0.12,1.9600000000000002,-0.36,-0.44000000000000006,-0.48,-0.27999999999999997,2.56,1.8800000000000001,-0.6,-0.5599999999999999,-0.36,1.8,-0.48,-0.08,-0.0,-0.4,2.8,2.0,-0.4,1.44,0.12,4.68,0.8400000000000001,1.1199999999999999,0.8400000000000001,0.8800000000000001,7.24,5.36,1.24,1.0,-0.04,4.96,-0.0,0.44000000000000006,0.5599999999999999,0.8800000000000001,11.120000000000001,10.64,1.3199999999999998,0.72,1.1199999999999999,6.56,0.6799999999999999,0.6,0.24,0.36,12.36,8.0,0.8800000000000001,-0.64,0.36,3.84,-0.48,0.12,-0.32,-0.48,5.32,2.84,-0.32,-0.52,0.24,4.64,-0.36,-0.27999999999999997,-1.04,-0.6799999999999999,8.120000000000001,5.04,-0.52,-1.1199999999999999,0.16,3.96,-0.8,-0.32,-0.8400000000000001,-0.8800000000000001,4.88,2.96,-0.96
2025-04-14 23:34:54.556000+00:00,False,False,False,-0.9199999999999999,-0.04,2.16,-0.36,-0.44000000000000006,-0.48,-0.24,2.56,1.8399999999999999,-0.64,-0.64,-0.36,1.92,-0.48,-0.08,-0.0,-0.36,2.8,2.0,-0.4,1.52,0.27999999999999997,5.96,1.0,1.2,0.9199999999999999,0.96,7.5200000000000005,5.6,1.3599999999999999,1.0,0.36,6.0,-0.08,0.44000000000000006,0.5599999999999999,0.8800000000000001,11.16,10.6,1.3199999999999998,0.6799999999999999,1.44,7.4799999999999995,0.6,0.64,0.24,0.32,12.32,7.88,0.8800000000000001,-0.6799999999999999,0.5599999999999999,4.2,-0.5599999999999999,0.08,-0.32,-0.52,5.2,2.7199999999999998,-0.36,-0.52,0.44000000000000006,5.4399999999999995,-0.44000000000000006,-0.32,-1.08,-0.72,8.040000000000001,4.92,-0.52,-1.16,0.36,4.36,-0.8800000000000001,-0.32,-0.8800000000000001,-0.9199999999999999,4.8,2.84,-0.96
2025-04-14 23:34:54.556000+00:00,False,False,False,-0.96,0.04,2.4,-0.36,-0.48,-0.52,-0.27999999999999997,2.52,1.8399999999999999,-0.64,-0.72,-0.36,2.12,-0.44000000000000006,-0.12,-0.0,-0.32,2.8,1.9600000000000002,-0.4,1.64,0.48,7.44,1.16,1.28,0.96,1.04,7.92,5.84,1.52,1.04,0.8800000000000001,7.4799999999999995,-0.2,0.48,0.5599999999999999,0.9199999999999999,11.32,10.559999999999999,1.3199999999999998,0.64,1.8,8.8,0.6,0.64,0.24,0.32,12.24,7.76,0.8800000000000001,-0.72,0.76,4.76,-0.6799999999999999,0.04,-0.36,-0.5599999999999999,5.04,2.6,-0.4,-0.5599999999999999,0.64,6.4799999999999995,-0.48,-0.36,-1.08,-0.76,7.92,4.8,-0.5599999999999999,-1.24,0.52,4.92,-0.96,-0.36,-0.8800000000000001,-0.96,4.64,2.7199999999999998,-0.96
2025-04-14 23:34:54.558000+00:00,False,False,False,-1.04,0.12,2.8,-0.36,-0.48,-0.52,-0.32,2.52,1.8,-0.64,-0.76,-0.32,2.52,-0.52,-0.12,-0.0,-0.32,2.8,1.92,-0.44000000000000006,1.8,0.76,9.24,1.24,1.4,1.0,1.1199999999999999,8.440000000000001,6.16,1.6800000000000002,1.08,1.48,9.28,-0.32,0.52,0.6,1.0,11.64,10.6,1.3599999999999999,0.6,2.08,10.68,0.64,0.64,0.27999999999999997,0.32,12.2,7.68,0.9199999999999999,-0.76,0.8800000000000001,5.4799999999999995,-0.8,-0.04,-0.4,-0.6,4.88,2.48,-0.48,-0.6,0.8400000000000001,7.76,-0.52,-0.4,-1.08,-0.76,7.840000000000001,4.68,-0.6,-1.3199999999999998,0.64,5.6,-1.04,-0.44000000000000006,-0.9199999999999999,-1.0,4.5200000000000005,2.6,-1.04
2025-04-14 23:34:54.598000+00:00,False,False,False,-1.04,0.2,3.12,-0.4,-0.48,-0.52,-0.32,2.48,1.7600000000000002,-0.64,-0.76,-0.24,2.7600000000000002,-0.52,-0.08,-0.0,-0.27999999999999997,2.8,1.8800000000000001,-0.48,1.92,1.08,10.64,1.3599999999999999,1.48,1.04,1.2,8.8,6.36,1.7600000000000002,1.08,2.16,10.4,-0.36,0.5599999999999999,0.6,1.0,11.8,10.6,1.3599999999999999,0.64,2.3600000000000003,11.879999999999999,0.64,0.64,0.32,0.4,12.2,7.640000000000001,0.96,-0.8,0.96,5.76,-0.8800000000000001,-0.0,-0.4,-0.6,4.8,2.44,-0.52,-0.6,1.0,8.52,-0.5599999999999999,-0.4,-1.04,-0.76,7.76,4.64,-0.64,-1.3599999999999999,0.72,5.92,-1.08,-0.44000000000000006,-0.8800000000000001,-1.0,4.4799999999999995,2.56,-1.08
