Starting project at /Users/joshuadev/VaultMat
Starting Metro Bundler
Waiting on http://localhost:8081
Logs for your project will appear below.
iOS Bundled 61ms index.js (1 module)
 LOG  toggled
 LOG  [2025-04-14T23:30:38.823Z] [-101.76, -99.6, -101.96000000000001, -102.4, -102.4, -102.28, -102, -101.47999999999999, -99.36, -101.8, -101.64, -101.84, -101.92, -102.24, -104.55999999999999, -102.32000000000001, -105.55999999999999, -102.88, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.4, -101.8, -101.6, -101.92, -102.2, -102.36, -102.2, -105.16, -102.55999999999999, -102.4, -101.72, -100.8, -100.56, -98.67999999999999, -98.64, -100.67999999999999, -98.24, -100.92, -97.96000000000001, -98.2, -98.16, -100.16, -100.4, -100.8, -100.36, -99.8, -100, -100, -100.12, -100.2, -99.8, -100.16, -100, -100.4, -100.72, -100.44, -98.76, -100, -100.47999999999999, -100.8, -100.4, -99.6, -100.4, -100.2, -100.56, -99.4, -100.03999999999999, -100.4, -100.03999999999999, -99.92, -100.12]
 LOG  [2025-04-14T23:30:38.843Z] [-101.76, -99.6, -101.96000000000001, -102.4, -102.4, -102.32000000000001, -102, -101.52000000000001, -99.32000000000001, -101.8, -101.64, -101.8, -101.92, -102.24, -104.55999999999999, -102.28, -105.52000000000001, -102.84, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.4, -101.8, -101.6, -101.92, -102.2, -102.36, -102.2, -105.12, -102.55999999999999, -102.4, -101.72, -100.8, -100.52000000000001, -98.67999999999999, -98.6, -100.67999999999999, -98.24, -100.92, -97.92, -98.2, -98.16, -100.16, -100.4, -100.8, -100.36, -99.8, -100, -100, -100.12, -100.2, -99.8, -100.16, -100, -100.4, -100.76, -100.44, -98.8, -100, -100.52000000000001, -100.8, -100.4, -99.6, -100.4, -100.2, -100.6, -99.4, -100.03999999999999, -100.4, -100.03999999999999, -99.88, -100.12]
 LOG  [2025-04-14T23:30:38.844Z] [-101.76, -99.6, -101.96000000000001, -102.4, -102.4, -102.36, -102, -101.52000000000001, -99.32000000000001, -101.8, -101.64, -101.84, -101.96000000000001, -102.24, -104.55999999999999, -102.24, -105.47999999999999, -102.84, -98.4, -101.6, -101.6, -100.2, -102.2, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.4, -101.8, -101.6, -101.92, -102.16, -102.36, -102.2, -105.12, -102.55999999999999, -102.4, -101.67999999999999, -100.8, -100.52000000000001, -98.72, -98.6, -100.67999999999999, -98.2, -100.92, -97.92, -98.2, -98.16, -100.16, -100.4, -100.8, -100.36, -99.8, -100.03999999999999, -100, -100.12, -100.2, -99.8, -100.16, -100, -100.4, -100.76, -100.44, -98.8, -100, -100.56, -100.8, -100.4, -99.6, -100.4, -100.2, -100.6, -99.4, -100.03999999999999, -100.4, -100.03999999999999, -99.84, -100.08]
 LOG  [2025-04-14T23:30:38.877Z] [-101.76, -99.6, -101.96000000000001, -102.4, -102.4, -102.32000000000001, -102, -101.52000000000001, -99.28, -101.8, -101.64, -101.88, -102, -102.24, -104.52000000000001, -102.24, -105.52000000000001, -102.84, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.4, -101.8, -101.6, -101.96000000000001, -102.16, -102.36, -102.2, -105.12, -102.52000000000001, -102.4, -101.64, -100.76, -100.52000000000001, -98.72, -98.6, -100.67999999999999, -98.24, -100.88, -97.96000000000001, -98.2, -98.16, -100.16, -100.4, -100.8, -100.4, -99.8, -100.03999999999999, -100, -100.12, -100.2, -99.8, -100.2, -100, -100.4, -100.76, -100.4, -98.8, -99.96000000000001, -100.56, -100.8, -100.4, -99.6, -100.4, -100.24, -100.6, -99.4, -100.03999999999999, -100.4, -100.03999999999999, -99.84, -100.12]
 LOG  [2025-04-14T23:30:38.878Z] [-101.8, -99.6, -101.96000000000001, -102.4, -102.4, -102.36, -102, -101.56, -99.28, -101.8, -101.67999999999999, -101.88, -102, -102.24, -104.47999999999999, -102.2, -105.52000000000001, -102.88, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.4, -101.8, -101.64, -101.92, -102.16, -102.4, -102.2, -105.12, -102.55999999999999, -102.4, -101.64, -100.76, -100.56, -98.72, -98.6, -100.64, -98.28, -100.84, -98, -98.2, -98.16, -100.16, -100.4, -100.8, -100.4, -99.8, -100.03999999999999, -100, -100.12, -100.2, -99.8, -100.2, -100, -100.4, -100.72, -100.4, -98.8, -99.92, -100.6, -100.8, -100.4, -99.6, -100.4, -100.24, -100.6, -99.4, -100.03999999999999, -100.4, -100.03999999999999, -99.88, -100.08]
 LOG  [2025-04-14T23:30:38.900Z] [-101.8, -99.6, -101.96000000000001, -102.44000000000001, -102.4, -102.36, -102, -101.6, -99.28, -101.8, -101.64, -101.88, -102, -102.2, -104.47999999999999, -102.24, -105.47999999999999, -102.88, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.44, -101.8, -101.64, -101.92, -102.16, -102.4, -102.2, -105.16, -102.55999999999999, -102.4, -101.67999999999999, -100.76, -100.56, -98.72, -98.6, -100.67999999999999, -98.32000000000001, -100.8, -98, -98.2, -98.2, -100.16, -100.4, -100.8, -100.4, -99.8, -100.03999999999999, -100, -100.12, -100.2, -99.8, -100.2, -100, -100.4, -100.76, -100.4, -98.8, -99.88, -100.6, -100.8, -100.4, -99.6, -100.4, -100.28, -100.6, -99.4, -100.03999999999999, -100.44, -100, -99.88, -100.08]
 LOG  [2025-04-14T23:30:38.901Z] [-101.8, -99.6, -101.92, -102.44000000000001, -102.4, -102.36, -102, -101.6, -99.28, -101.8, -101.64, -101.92, -102, -102.2, -104.52000000000001, -102.24, -105.52000000000001, -102.88, -98.4, -101.6, -101.6, -100.2, -102.12, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.44, -101.8, -101.64, -101.88, -102.16, -102.4, -102.2, -105.2, -102.55999999999999, -102.4, -101.64, -100.76, -100.6, -98.67999999999999, -98.6, -100.67999999999999, -98.32000000000001, -100.8, -98.03999999999999, -98.16, -98.2, -100.16, -100.4, -100.8, -100.4, -99.8, -100.03999999999999, -100, -100.12, -100.2, -99.8, -100.16, -100, -100.4, -100.76, -100.4, -98.8, -99.88, -100.6, -100.8, -100.4, -99.6, -100.4, -100.28, -100.6, -99.4, -100.03999999999999, -100.47999999999999, -100, -99.84, -100.03999999999999]
 LOG  [2025-04-14T23:30:38.934Z] [-101.8, -99.6, -101.92, -102.44000000000001, -102.4, -102.36, -102, -101.6, -99.28, -101.8, -101.67999999999999, -101.88, -102, -102.2, -104.47999999999999, -102.24, -105.55999999999999, -102.88, -98.4, -101.6, -101.6, -100.2, -102.12, -102, -102.4, -101.8, -101.64, -101.8, -101.4, -101.44, -101.76, -101.64, -101.92, -102.2, -102.4, -102.2, -105.2, -102.55999999999999, -102.4, -101.64, -100.76, -100.6, -98.67999999999999, -98.64, -100.67999999999999, -98.32000000000001, -100.84, -98.08, -98.16, -98.2, -100.16, -100.4, -100.8, -100.4, -99.76, -100.03999999999999, -100, -100.12, -100.2, -99.84, -100.16, -100, -100.4, -100.72, -100.4, -98.8, -99.84, -100.6, -100.8, -100.44, -99.6, -100.4, -100.28, -100.6, -99.4, -100.08, -100.47999999999999, -100, -99.84, -100.08]
 LOG  [2025-04-14T23:30:38.935Z] [-101.8, -99.6, -101.92, -102.44000000000001, -102.4, -102.36, -102, -101.6, -99.32000000000001, -101.8, -101.67999999999999, -101.84, -102, -102.2, -104.52000000000001, -102.24, -105.55999999999999, -102.84, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.67999999999999, -101.8, -101.4, -101.44, -101.76, -101.64, -101.92, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.67999999999999, -100.8, -100.6, -98.72, -98.67999999999999, -100.67999999999999, -98.32000000000001, -100.84, -98.03999999999999, -98.16, -98.2, -100.2, -100.4, -100.8, -100.4, -99.76, -100.03999999999999, -100, -100.16, -100.2, -99.84, -100.16, -100, -100.4, -100.72, -100.4, -98.8, -99.88, -100.6, -100.8, -100.44, -99.6, -100.4, -100.24, -100.6, -99.4, -100.12, -100.47999999999999, -100, -99.8, -100.08]
 LOG  [2025-04-14T23:30:38.961Z] [-101.8, -99.6, -101.92, -102.44000000000001, -102.4, -102.36, -102, -101.6, -99.32000000000001, -101.8, -101.64, -101.88, -102, -102.2, -104.55999999999999, -102.28, -105.55999999999999, -102.8, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.8, -101.72, -101.8, -101.4, -101.44, -101.76, -101.6, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.72, -100.76, -100.6, -98.72, -98.72, -100.67999999999999, -98.28, -100.88, -98.03999999999999, -98.16, -98.2, -100.2, -100.4, -100.8, -100.4, -99.76, -100.03999999999999, -99.96000000000001, -100.16, -100.2, -99.84, -100.16, -100, -100.4, -100.76, -100.4, -98.76, -99.88, -100.6, -100.8, -100.44, -99.6, -100.4, -100.24, -100.6, -99.4, -100.08, -100.47999999999999, -100, -99.76, -100.08]
 LOG  [2025-04-14T23:30:38.962Z] [-101.8, -99.6, -101.96000000000001, -102.4, -102.4, -102.32000000000001, -102, -101.6, -99.36, -101.8, -101.67999999999999, -101.92, -102, -102.2, -104.52000000000001, -102.28, -105.6, -102.8, -98.4, -101.6, -101.6, -100.2, -102.16, -102, -102.4, -101.84, -101.76, -101.76, -101.4, -101.4, -101.76, -101.6, -101.92, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.67999999999999, -100.76, -100.6, -98.76, -98.72, -100.64, -98.24, -100.92, -98.03999999999999, -98.16, -98.2, -100.2, -100.4, -100.8, -100.4, -99.76, -100.03999999999999, -99.96000000000001, -100.12, -100.2, -99.84, -100.16, -100, -100.4, -100.72, -100.4, -98.76, -99.92, -100.6, -100.8, -100.44, -99.6, -100.4, -100.2, -100.56, -99.4, -100.08, -100.44, -100, -99.76, -100.08]
 LOG  [2025-04-14T23:30:38.996Z] [-101.8, -99.6, -101.96000000000001, -102.4, -102.4, -102.32000000000001, -102, -101.6, -99.4, -101.8, -101.67999999999999, -101.88, -102, -102.2, -104.47999999999999, -102.28, -105.55999999999999, -102.8, -98.4, -101.6, -101.6, -100.2, -102.2, -102, -102.4, -101.84, -101.76, -101.76, -101.4, -101.4, -101.76, -101.6, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.67999999999999, -100.76, -100.6, -98.76, -98.72, -100.64, -98.24, -100.92, -98, -98.2, -98.2, -100.16, -100.4, -100.76, -100.4, -99.76, -100.08, -99.96000000000001, -100.12, -100.2, -99.84, -100.2, -100, -100.4, -100.67999999999999, -100.4, -98.76, -99.88, -100.6, -100.8, -100.44, -99.6, -100.4, -100.2, -100.56, -99.4, -100.08, -100.4, -100, -99.8, -100.12]
 LOG  [2025-04-14T23:30:39.049Z] [-101.8, -99.6, -101.92, -102.4, -102.4, -102.32000000000001, -102, -101.6, -99.36, -101.8, -101.67999999999999, -101.88, -102, -102.2, -104.52000000000001, -102.28, -105.52000000000001, -102.84, -98.4, -101.6, -101.6, -100.2, -102.2, -102, -102.4, -101.84, -101.76, -101.76, -101.4, -101.4, -101.8, -101.64, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.67999999999999, -100.76, -100.6, -98.72, -98.67999999999999, -100.6, -98.24, -100.92, -97.96000000000001, -98.2, -98.2, -100.12, -100.4, -100.72, -100.4, -99.8, -100.03999999999999, -99.96000000000001, -100.12, -100.16, -99.8, -100.16, -100.03999999999999, -100.4, -100.72, -100.4, -98.76, -99.92, -100.6, -100.8, -100.44, -99.6, -100.4, -100.24, -100.56, -99.4, -100.03999999999999, -100.4, -100, -99.8, -100.08]
 LOG  [2025-04-14T23:30:39.050Z] [-101.8, -99.6, -101.88, -102.4, -102.4, -102.36, -102, -101.6, -99.36, -101.8, -101.67999999999999, -101.92, -102, -102.2, -104.47999999999999, -102.28, -105.52000000000001, -102.84, -98.4, -101.6, -101.6, -100.2, -102.2, -102, -102.4, -101.84, -101.76, -101.76, -101.4, -101.4, -101.8, -101.64, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.64, -100.76, -100.6, -98.72, -98.67999999999999, -100.64, -98.2, -100.96000000000001, -97.96000000000001, -98.2, -98.2, -100.12, -100.4, -100.72, -100.36, -99.76, -100.03999999999999, -99.96000000000001, -100.08, -100.16, -99.8, -100.16, -100.03999999999999, -100.4, -100.67999999999999, -100.4, -98.76, -99.92, -100.6, -100.76, -100.44, -99.6, -100.4, -100.28, -100.56, -99.4, -100, -100.4, -100, -99.8, -100.03999999999999]
 LOG  [2025-04-14T23:30:39.070Z] [-101.8, -99.6, -101.84, -102.4, -102.4, -102.36, -102, -101.56, -99.32000000000001, -101.8, -101.67999999999999, -101.92, -102, -102.24, -104.44000000000001, -102.28, -105.47999999999999, -102.84, -98.4, -101.6, -101.6, -100.2, -102.2, -102, -102.4, -101.84, -101.72, -101.76, -101.4, -101.4, -101.8, -101.64, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.64, -100.8, -100.56, -98.72, -98.64, -100.64, -98.24, -100.92, -97.96000000000001, -98.2, -98.2, -100.12, -100.4, -100.72, -100.36, -99.76, -100.03999999999999, -100, -100.08, -100.12, -99.8, -100.12, -100.03999999999999, -100.4, -100.67999999999999, -100.4, -98.8, -99.96000000000001, -100.56, -100.76, -100.44, -99.6, -100.4, -100.32000000000001, -100.56, -99.4, -100, -100.4, -100, -99.84, -100.03999999999999]
 LOG  [2025-04-14T23:30:39.085Z] [-101.8, -99.6, -101.8, -102.4, -102.4, -102.36, -102, -101.56, -99.32000000000001, -101.8, -101.64, -101.88, -102, -102.24, -104.47999999999999, -102.28, -105.44000000000001, -102.88, -98.4, -101.6, -101.6, -100.16, -102.2, -102, -102.4, -101.8, -101.67999999999999, -101.8, -101.4, -101.4, -101.8, -101.64, -102, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.64, -100.8, -100.56, -98.72, -98.64, -100.67999999999999, -98.28, -100.88, -97.96000000000001, -98.2, -98.2, -100.12, -100.4, -100.72, -100.36, -99.76, -100.03999999999999, -100, -100.12, -100.12, -99.8, -100.12, -100.03999999999999, -100.4, -100.67999999999999, -100.4, -98.76, -99.96000000000001, -100.52000000000001, -100.76, -100.44, -99.6, -100.4, -100.32000000000001, -100.56, -99.4, -100, -100.4, -100, -99.84, -100.08]
 LOG  [2025-04-14T23:30:39.086Z] [-101.8, -99.6, -101.84, -102.4, -102.4, -102.32000000000001, -102, -101.56, -99.32000000000001, -101.8, -101.64, -101.88, -101.96000000000001, -102.24, -104.47999999999999, -102.32000000000001, -105.47999999999999, -102.92, -98.4, -101.6, -101.6, -100.16, -102.2, -102, -102.4, -101.8, -101.64, -101.76, -101.4, -101.4, -101.8, -101.64, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.64, -100.8, -100.52000000000001, -98.72, -98.67999999999999, -100.67999999999999, -98.32000000000001, -100.88, -98, -98.2, -98.2, -100.16, -100.4, -100.76, -100.36, -99.76, -100, -100, -100.08, -100.08, -99.8, -100.08, -100.03999999999999, -100.4, -100.72, -100.4, -98.76, -99.96000000000001, -100.47999999999999, -100.76, -100.44, -99.6, -100.4, -100.32000000000001, -100.56, -99.4, -100, -100.4, -99.96000000000001, -99.84, -100.08]
 LOG  [2025-04-14T23:30:39.112Z] [-101.8, -99.6, -101.88, -102.4, -102.4, -102.28, -102, -101.56, -99.36, -101.8, -101.6, -101.92, -101.92, -102.24, -104.44000000000001, -102.32000000000001, -105.52000000000001, -102.92, -98.4, -101.6, -101.6, -100.16, -102.2, -102, -102.4, -101.8, -101.64, -101.76, -101.4, -101.44, -101.8, -101.6, -101.96000000000001, -102.2, -102.4, -102.2, -105.2, -102.6, -102.4, -101.64, -100.76, -100.52000000000001, -98.72, -98.67999999999999, -100.67999999999999, -98.32000000000001, -100.88, -98, -98.2, -98.2, -100.2, -100.36, -100.76, -100.36, -99.76, -100, -100, -100.08, -100.12, -99.8, -100.08, -100, -100.4, -100.67999999999999, -100.4, -98.76, -99.92, -100.47999999999999, -100.76, -100.4, -99.6, -100.4, -100.28, -100.56, -99.4, -100.03999999999999, -100.4, -99.96000000000001, -99.84, -100.08]
 LOG  [2025-04-14T23:30:39.145Z] [-101.8, -99.6, -101.88, -102.4, -102.4, -102.28, -102, -101.56, -99.36, -101.8, -101.6, -101.92, -101.92, -102.24, -104.47999999999999, -102.36, -105.47999999999999, -102.92, -98.4, -101.6, -101.6, -100.12, -102.2, -102, -102.4, -101.84, -101.6, -101.76, -101.4, -101.44, -101.8, -101.6, -101.92, -102.2, -102.4, -102.2, -105.2, -102.55999999999999, -102.4, -101.67999999999999, -100.76, -100.52000000000001, -98.72, -98.64, -100.67999999999999, -98.32000000000001, -100.88, -98, -98.2, -98.2, -100.16, -100.36, -100.72, -100.4, -99.8, -100, -100, -100.12, -100.08, -99.8, -100.08, -100, -100.4, -100.72, -100.4, -98.76, -99.88, -100.47999999999999, -100.8, -100.4, -99.6, -100.4, -100.24, -100.56, -99.4, -100.03999999999999, -100.4, -99.96000000000001, -99.84, -100.08]
 LOG  [2025-04-14T23:30:39.166Z] [-101.8, -99.6, -101.92, -102.4, -102.4, -102.24, -102, -101.6, -99.4, -101.8, -101.6, -101.88, -101.88, -102.2, -104.52000000000001, -102.32000000000001, -105.52000000000001, -102.92, -98.4, -101.6, -101.6, -100.12, -102.2, -102, -102.4, -101.84, -101.64, -101.76, -101.4, -101.44, -101.8, -101.6, -101.92, -102.2, -102.4, -102.2, -105.2, -102.55999999999999, -102.4, -101.64, -100.76, -100.56, -98.67999999999999, -98.64, -100.72, -98.28, -100.88, -98, -98.2, -98.2, -100.12, -100.36, -100.72, -100.36, -99.8, -100, -100, -100.12, -100.12, -99.8, -100.12, -100, -100.4, -100.72, -100.4, -98.76, -99.84, -100.52000000000001, -100.76, -100.4, -99.6, -100.4, -100.2, -100.56, -99.4, -100.03999999999999, -100.4, -99.92, -99.8, -100.08]
