PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,label
4.3104458213983445,-0.36003403433420245,-0.5898814881762733,-0.3709884803956944,-1.356447523274586,1.0304119533149951,-1.5651229274629752,1.2150056841371142,0.910855791456094,0.8745305107081915,1.6448939288532634,-0.8171416062453757,-0.39339795154976837,-0.1790077344173794,-0.15953573443938712,-0.4668339678465014,-0.04804154053207748,-0.08717202935582777,0.4586755664220713,-0.18539403946075977,-0.9315532751641048,0.6814893106003784,1.0875029032678567,0.35157226529405555,-1.0450085888621012,0.8896040896331517,0.17903677607095186,0.019901731515869246,-0.2721074007296204,0.01694634509040985,0.20011968614851688,0.13779778646799173,0.26975383809524156,-0.4061091533061355,-0.12816902105645225,0.513709031734506,-0.024606519548795173,-0.04332995618242084,0.0025645002526368155,0.046837418377064524,-0.29021713025632256,-0.07408310169853177,0.1416789422627801,0.02180056436017279,0.036161684490705094,0.00011599059115381002,-0.10026258283088718,0.018547897258634018,0.0522736979019299,-0.023726862688628194,-0.047946288834824796,0.08546984162111121,-0.0032986109639480256,0.03794620425487397,-0.06711536107253412,-0.03817234977386386,-0.05985523604787369,-0.02393666985608772,-0.006980473396328956,-3.379702014310222e-15,Connor
3.3813717563102306,-1.8422998967498492,-1.9773533398391183,1.2521665689037356,-1.2543631248612197,-1.5092577140702312,-0.8460587840323108,-0.2530021326753758,-0.22410814385658717,-0.21199679716576317,-1.0613891825368533,0.3909634481358248,0.3085298224105711,-0.5394307870206531,0.4128199205975544,0.5992381984508901,0.7138469571426863,-0.23204271181402467,-0.2175483919504363,-0.5039858758273035,0.0432441178713359,0.03094042156407454,-1.1799312560365154,0.05974909282392324,0.4715629299975716,0.21633927460021177,-0.8858021855260276,-0.528079249262277,0.34986969861680844,0.061347309250053744,-0.31718196496117573,-0.2689534501147274,-0.36246482597470725,-0.0049469124367026995,0.24413212748010754,-0.20445516752981657,0.029374985735569365,0.19709247977868063,0.06634546401159004,-0.1913918886364022,0.11507012515016025,-0.07127993586433969,-0.17417240905856052,-0.02591373840715975,-0.03937927477951088,0.12338171184234106,0.05218535094814481,0.015856073256965458,-0.036043781061044194,-0.035462841240969066,0.0113157585791152,0.10648219233992418,0.0959295144270277,0.021124944035373808,-0.07230085599611387,-0.06551577029161011,-0.04023127697468831,0.018290513185653855,0.009793451877556734,-7.471489324909199e-15,Connor
5.120224040972926,-0.4611655939971435,-3.9277639994705935,-2.2454070827205728,-2.645093046411086,1.0937874447651381,-2.4971491445876843,1.931584442376562,0.350178575074759,0.08285686133662004,0.9569019288251004,-0.8066019022559032,1.0106467296944286,-0.07179952894232905,-0.9337648306035575,0.21734591311935433,-0.4626948232225423,-0.14921300325159648,-0.7140795787295635,-0.4826634250793241,-0.0788059400600244,-0.566032777102605,0.33524757556004464,-0.1661102078981158,-0.34453325196128753,0.23201329500474727,-0.10569159957768341,0.20591289400543425,0.12392220814933122,-0.21296285472578366,0.07743341698171158,-0.3612918422859003,-0.13125834551618074,0.16035008460549754,0.1758498699454606,0.14388171798090593,0.19066531313822857,0.3276936273566044,-0.041699459577934986,-0.2263773305698208,-0.013983284446247812,-0.040707655908400656,0.04973461463421064,-0.10256381731446709,0.1613419937745247,-0.03715888429190594,0.14906641668018167,-0.013264314283365523,0.017517609878332244,0.08169369483326396,0.05076727773798692,-0.04812045932305333,-0.05924188398692961,-0.11393104713214765,0.004765402011332038,-0.05481873656278861,-0.011035475171020288,-0.0015034207463570882,-0.039734536043571085,-1.4087759072412936e-15,Connor
4.521330235678206,-0.7411189284520648,-2.779996550503007,0.2562811980787762,-2.868460866571742,-1.5247099129441286,-0.547782881574573,-0.38039150436050406,-1.3723627826828426,-0.42126967588616027,0.37542985767702497,1.565805635743629,-0.4253985063709688,1.6092824589267243,0.6144607069136904,0.25403786094352504,0.12034092130322588,-1.1906675248396899,-0.6126163981206052,-0.2517335279150139,-0.08241237362025502,0.08864508379986363,0.09645417840671072,0.023049495902936267,-0.6964638709914841,0.16660942780688434,0.23284739842880386,-0.39957474675189314,-0.41743694979647583,0.2763364427578467,-0.30398988659408277,-0.19362055805197553,-0.008178421563814724,0.04651279551031247,0.4263356604444336,-0.19505002492087675,-0.027707467260125795,-0.0005467915199520437,0.06875798731886563,0.402997144350559,-0.1750795340018963,-0.0030462503485484374,-0.13723862909791767,-0.05456362868241646,0.10541970113401479,-0.20344717429160533,-0.08282689008006842,-0.08531808886699391,-0.12619754570624298,0.045007748016443486,-0.056234772965015466,-0.01955490206615983,0.07892429010991789,-0.0017817542173858786,0.05876476492607169,-0.018153474913626157,-0.011507355278854232,-0.013460378453114548,-0.019231876001540055,-9.282869167280257e-15,Connor
4.769809066300015,1.8387586226250936,-1.502709270136335,0.14831184943818104,-0.7728523764211885,1.7972656792593311,-0.4823623022296223,0.8138608939444223,0.17734038850707323,1.5411188520375567,0.6596995222023854,-0.39192015075076403,1.39190350312319,-1.949658862333388,-0.9412344819159492,-0.1426712000518078,0.059555307805993676,0.2946336355812855,-0.31291804682153945,-0.4223356900191712,-0.209270289189629,0.41118991864645854,-0.03746495302579414,-0.05252646726793585,0.9765967261237178,-0.14566812892893297,0.27164230638781206,-0.3204363826986438,0.02676054512197763,-0.06880984381988156,-0.34969653891423386,-0.08081285090658742,-0.017264160000833858,-0.09116431742603803,-0.15608798885268022,-0.2573716277124493,-0.05924384195919629,-0.3865372973093901,-0.2614134861589605,0.019854999609502696,0.08371419591416283,0.04536328861757602,0.048553205368590126,-0.15219071729211806,0.13271381629388784,-0.10987943766938389,-0.16575120713916353,0.038370816724182105,-0.06338919843470606,-0.10943093353624005,0.037575183491830075,-0.061519327006784134,0.018128115421319674,-0.007903007279750724,-0.07308518197374196,-0.016746222418594258,0.05106091169380418,-0.007183449248563069,-0.031935899913842644,-8.564078698868639e-15,Connor
1.6014402595225625,-1.101788692596437,1.7456392565662457,-0.051354459723201774,-0.5547722094341332,0.9211435221478605,-3.4815045904162703,1.0710820967547612,1.5234442787321327,0.3100157345136687,1.0515117260946552,-1.2515180297652482,0.04283465588786743,2.12884455339706,-1.9945779679497972,-0.42630361065498223,0.26248139339519244,0.05999007513850724,-0.7420271358043798,-0.044752559833137515,-0.6237017849784797,-0.4792264498680096,0.15654749741096124,0.5371720143412951,-1.203337649300493,0.1241556158444294,0.09526733616806456,0.14907259988832763,-0.5951635738363156,0.48363253760981084,-0.04035033240866019,-0.16486308719191733,-0.40935042680301975,0.2720732928946183,0.12993417234603186,-0.35040069487298947,-0.006144844190482034,-0.02346559881904931,0.016609264121992588,0.14756253268396732,0.31390541939010747,0.07259891358705063,-0.037426678960425765,0.045022272538491205,-0.23750952968738362,0.08078136036945373,-0.15527875347507053,-0.003657821309800473,-0.017952034736859145,0.03318704820407398,0.05335560883735378,0.007615830173554478,-0.04885451782747276,-0.027587924567433548,-0.04105085558097899,0.022637341966780813,-0.00351548507635109,0.011313471725616205,0.01663312435229076,-1.0752151712848743e-14,Matthew
2.921733687212968,-2.4472761965965684,-0.19916818195242672,1.2388626768237843,-0.35844983991615414,1.4855647994798717,-0.6076982366323054,0.06093943426464161,0.5774949879627413,1.2062619693180794,-0.595853814015199,-0.1437543597262926,1.0467427662011028,-0.7296885165719877,-0.7445207452485397,0.3741428273810276,-1.4495191257645148,0.4746632061087134,-0.518719267368169,0.8115667612718959,0.735115584074329,0.3767275338816799,1.099508317668776,-0.03596367972450579,1.417582763976198,-0.6791023119771603,0.8706905754532059,0.7526360949531681,-0.3465864833948147,0.5954420706141549,-0.2599097606928769,-0.6198598065462069,-0.12172102954502446,0.24714763453468488,-0.050109057935943536,-0.062130095628649615,-0.06510488600811291,0.14097231234362526,0.2159232708684238,0.014474325439977504,-0.031297995421142366,-0.021260847851393306,0.019857802113739786,-0.19776914700905612,-0.13854475174334555,0.031484779831157446,0.03345451609431448,0.08086854880193194,-0.0070853324563948435,-0.0038351484009890727,-0.017431373057718875,0.0562672842185674,-0.01586109744122511,0.06793882229781735,0.04305966729724909,-0.021173644661785267,-0.021040006616828484,-0.01844068098613145,-0.01913315783077913,1.2459792885620215e-14,Matthew
5.2201256750553595,-2.82281913950392,0.05454072028216006,1.0428795921372185,-0.6294160761808453,2.0887595668075907,-1.455108358472633,0.1015983151054515,0.9865486494166363,-1.948362170796788,0.032572223570074804,0.20233435192357707,-0.6062499966305485,0.27646908321349795,-1.0263500288101128,-0.6463338508455734,1.1457342715851588,0.49019604825786783,-0.5560596641391804,0.38890724407707145,-0.3722081366829255,-1.1658292419976257,-0.4468440875816981,-0.057561760982490794,1.1652755236212833,0.3289126595483281,-0.39797517814591143,-0.06728574595241174,0.22742786157808273,0.0741871199692332,0.8271546430085993,-0.11337062119255092,0.11905299297337014,0.030395337272122555,0.1503258206103212,0.12573798746089018,-0.08670974896445369,0.26450919589551714,0.2350360306830923,0.05374201147885404,0.2532231441384948,-0.06700402538241042,-0.025365362937840707,0.047528877187387866,0.1979178383076477,-0.13710050847073837,-0.0909253847100114,-0.07271346194134543,0.09083362833476546,-0.024561492130340062,0.03182258391100018,-0.046342374830134245,-0.015784773551953124,0.08894348980064554,-0.0003632117290267969,0.01629991701141885,-0.00792063840864747,-0.031066543852677212,0.004480304270121694,1.2925810330798686e-15,Matthew
-1.4819114989108295,-0.7630608797866687,3.842827914397777,2.67576101939806,-1.8298643037579971,-4.046289229488888,1.7036261657062306,0.39968677652953716,-2.6758874003030177,-0.9132398033880947,-0.922763931604907,-1.2028230006920302,-1.0909724759273196,2.595288429700684,1.477708687290351,0.6462029114772437,-0.4576803289606722,-1.3304864397636533,0.7022076129403436,1.4479953394246516,-0.29966750118196417,0.9443159814627263,0.38737739638759666,0.6736140689377251,0.4029819032043829,-0.07433585201166718,0.587385119062276,0.05178317162674507,-0.36011714322399585,0.13220427639162108,-0.187525141421843,0.35656139589293745,0.056139274843460325,-0.11674292350841801,-0.08693270539822485,0.11343091201894322,-0.22711952469817176,0.007242436123050205,-0.1327736576210586,-0.11718812771492046,0.3828970972056281,0.0994709134554012,-0.0720514035114431,-0.05528241075379151,0.20508735701521882,0.035426764129346644,0.026512844835193127,-0.0272993648963134,-0.008459633216109251,-0.05729731290328113,0.03824752319980157,0.021276342256299964,-0.052061092770857534,-0.012592598974903864,-0.00585634479035058,-0.009126948084132289,-0.027365221411214974,0.008516772465820256,-0.014546129013604038,4.054519132050351e-15,Matthew
7.59142704888545,2.352793926210515,2.919624289257679,1.6845987927324784,-4.502404354516734,-2.4153276308615856,-2.3647829838674683,-2.265529058588084,0.018589333972360646,-0.460144659930326,-0.7790319569938537,-0.9352132463075241,-0.42335208519943046,-0.7077743340023791,0.6361490689571018,-1.282900174844783,-0.5325831059496902,-0.6143455234520132,-0.2640612230056257,0.3727692187007319,-0.19052714239950785,-0.07750838589332372,-0.2606197166805423,-0.5262527563864963,1.4255077319279748,0.48464253857118694,0.28817078848586886,0.14890614180048542,-0.04019334279787293,-0.07506713865122211,0.30020407540921495,0.534664790044252,0.22734596568802656,0.14555119579083287,0.13288796198582897,0.5113336518830434,0.6425243360091412,-0.04205420108772643,-0.028696524839491835,0.17236150091642322,-0.013777014343727344,0.15744810110257773,0.028085685874413308,-0.07366276249681772,-0.14896878519965995,0.03293865326065063,-0.04612240151778922,-0.07014641036052194,-0.01289503297287832,0.07913493325419145,0.018808331527165427,0.030873277384591984,0.027975151160874713,-0.020804039464524537,-0.011284153651527455,-0.005402468435149305,0.032270499324658426,0.02793474865242408,0.0007363957688349034,1.385633358573446e-14,Matthew
